keyword,title,price,raw_price,rating,reviews,platform,position,delivery,link,thumbnail
television,"Westinghouse 32"" HD Smart Roku TV",99.99,99.99,4.7,90000,BJ's Wholesale Club,26,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:8313970953317395271,productid:3316211429226906380,headlineOfferDocid:1170942249803921734,imageDocid:4359739912100857907,rds:PC_5557214461611883022|PROD_PC_5557214461611883022,gpcid:5557214461611883022,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR_9htawyLzZrduzYU3WhtpEWZp0qki60Yxt-0M5Cxvout4AciqDcOgzt5toy1v6LmZuzZj0J6Tn_3TUlN-FUEZQQNQZDf4di2J8jThLpwCLMNqPTkyY1CM
television,Insignia Class FE Series LED Full HD Smart Fire TV,89.99,89.99,4.6,15000,Best Buy,27,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:17293710431584403067,productid:3800009657131132897,headlineOfferDocid:8078328907959159280,imageDocid:16507230610423065206,rds:PC_4508222225574230308|PROD_PC_4508222225574230308,gpcid:4508222225574230308,mid:576462870435726714,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcShsR8CkzrjD_3tXj_zi6aVZMp_s8C0ygMaAEM5ZRfTkTERPruSQyDSGEPmVKrlHuda563lxMGVMhQBPkq-fvAoaQN8fbfLTD6wFEYPrMO7E2ofeYH0sLstWA
television,"Samsung H5000F 32"" HD LED Smart TV un32h5000ffxza",99.99,99.99,4.5,55000,Target,28,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:3909888949331802702,productid:12784395585373544530,headlineOfferDocid:17011904039546148017,imageDocid:13614979005709728819,rds:PC_9007289106248278047|PROD_PC_9007289106248278047,gpcid:9007289106248278047,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR0EftoD1trTEsiLCRF_AYh5M5VbmEZtxQFGMBZDXDO2sgfRhRVM9vVjD8JS664-xh9BuH1IGPqFaONpCgDV0LS4b6TCirCaA
television,LG OLED evo AI C5 4K Smart TV,1118.0,1118.0,4.8,190000,Walmart,29,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:7237963837583221430,productid:13219523251490853765,headlineOfferDocid:18017186451412855407,imageDocid:13159945655860762284,rds:PC_7436712684315942420|PROD_PC_7436712684315942420,gpcid:7436712684315942420,mid:576462846051323930,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTT6AjYuEog1uLXKnzUOHSjxS5m7h29Lnj5ue8oh84beAT0McpJbI2GUWDABJ8wxdUci9ngVmp9wt8rm1OHjT2X_4S2UERn
television,SYLVOX Outdoor TV 55 inch Waterproof Smart TV 4K Hdr 10,1549.0,1549.0,4.4,1790,Sylvox TV,30,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:12888685540642423102,productid:13300456837618093922,headlineOfferDocid:8191035452924956434,imageDocid:15937447544609347665,rds:PC_11934322529649643186|PROD_PC_11934322529649643186,gpcid:11934322529649643186,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQrvXDR7D7zCrbihVXViyP9FUI7ck0CHgj_eaHuyqJYvc2xiRC4hlqO17Voq4Ij9XVDwFasdYqDwZ_iUlXbMOjJ8rbWwXxNvXUbsj-e5Rlx-OzCAZA07XJx
television,Samsung M80H 4K Mini LED TV,497.99,497.99,4.7,7470,Best Buy,31,Unknown,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:9641399328177804617,productid:4184158755816989113,headlineOfferDocid:3559299297704814902,imageDocid:11838348765999759479,rds:PC_1282707558955161808|PROD_PC_1282707558955161808,gpcid:1282707558955161808,mid:576462888393355357,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ3YZySKpoLlvpeI3931iQq4WDc-ajGZSITgOxMxYWg8JdW5msl8l7cPpPy4jUqfZeeW4hbkLXFHTECxJ2a_gADsg8gx8WI7-5N6a8J_k4
television,Hisense M7 Series Mini-LED 4K UHD Smart Google TV,278.0,278.0,4.6,8140,Walmart,32,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:17283590780765075993,productid:6148225061612261491,headlineOfferDocid:10478707927462817180,imageDocid:13495752725806519628,rds:PC_1056676979242928727|PROD_PC_1056676979242928727,gpcid:1056676979242928727,mid:576462892677646527,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTJUt6gE8HWDEBrEMDm3sjxP3YicxzXwTdcdqfFqffL6BZVSb5cjHMZHSaOTVMDeXY6nwPteaayi0E-MJdBFqJL5_FWuXmo3MTVWDyoPz-WF6FRqpm3yKBX9w
television,LG G6 OLED evo AI Smart 4K TV,2799.99,2799.99,4.8,35000,LG,33,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:3060105255779257231,productid:2224829788815677280,headlineOfferDocid:598270840099518187,imageDocid:17396790995364236577,rds:PC_2342370155998740197|PROD_PC_2342370155998740197,gpcid:13243199487883911404,mid:576462567190972307,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSrZCr1DuRIUXlOKXoQo_pNcrG7XKLSDCUGVleQ0LN2aPy5DSZZr2scD6cvhXgTrl6cuJU7Q8lHvzQHfy2TsPq7KgxHymvkeN9FTc6trFb8cIXoT6f__P6ONw
television,Class LG QNED AI QNED70A 4K Smart TV,384.99,384.99,4.6,13000,Sam's Club,34,Unknown,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:7240806054574816714,productid:5698894072366662034,headlineOfferDocid:17213247407390960751,imageDocid:10122748433550260605,rds:PC_11601873189963159328|PROD_PC_11601873189963159328,gpcid:5279851844784017300,mid:576462912431542685,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR5JPmY2S7jmYGpypttcKTr82RqC5jmCZG2Plk0sjEm_dcCW8J-YBKDKo16_REB1WQVeaCL8NVVk7ycluoOqExQZP87dGJ0SF03yS47tjIjJ_WhhL5WnlQK
television,LG Class Nano 4K UHD AI NU70 Smart TV,379.99,379.99,4.6,980,Best Buy,35,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:3161264671315372232,productid:2117182819532126326,headlineOfferDocid:10371966467272301997,imageDocid:8641281529625258896,rds:PC_13020073137951607691|PROD_PC_13020073137951607691,gpcid:13020073137951607691,mid:576462889098794434,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT8OXBqV_9ZYyGYqHTDCWHcYnEpwTZQ_dJ0XFO-KnjMYyskdK3s4c3xx24AObIBMrZZXHA4Ytz8NOzhpZnxb93mTSTq4nb8SgtOQPia6oj6CTkWnmgw-BUXPg
television,VIZIO V-Series 4K HDR Smart LED TV,205.0,205.0,4.3,170000,Walmart,36,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:17230105404117006829,productid:4190413135784832402,headlineOfferDocid:10657597041069537126,imageDocid:6098055665913885713,rds:PC_10790474056703513351|PROD_PC_10790474056703513351,gpcid:10790474056703513351,mid:576462555861818060,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSCOYZZBe8q7MniQCKpTVmC3pI-02Tu_QgBtF3pCozOj2QivzUsLMb19tXjzf7giiO1VAxm6jxEUlIAAyZek614TOtCZsGSCnBnquSwuxAoV9uQfq5nc26J
television,Sony BRAVIA 3 II Class 4K HDR LED Google TV with Gemini,569.99,569.99,4.4,1480,NFM,37,Unknown,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:15744664608148714464,productid:15957777017300186210,headlineOfferDocid:14745624012369530807,imageDocid:17556707557239734528,rds:PC_18197367286558635365|PROD_PC_18197367286558635365,gpcid:18197367286558635365,mid:576462898010938546,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS8Y4uLyf2mEU5BpQ5uhcO_laOJsXQsbmS2QB2BsX_X2j8dc4M4ORxF7qzo5rklnMKum_ZFJy94thuoXx-JAGhxSBHQ-VGFcnj9lZpN18g6z0PQDPQw4MKoVQ
television,Hisense Class U6 Pro Series LCD 4K UHD Smart Vidaa TV,649.99,649.99,4.69,78000,BJ's Wholesale Club,38,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:14449633692254179483,productid:536539715302043044,headlineOfferDocid:7179254133977811790,imageDocid:12380327011815620471,gpcid:11203249163255382217,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTRZT9CrRRIg-sFVvLapPKI_ES1LoTTEqHsRcwUhao1leZL1ZItv1SvheCVfs_GuH22RkyAEG05AaLwc0RXjaWd9h0WcDxaJCWr7SFCeCmBm46pCYSZLOvmhw
television,"77"" Class OLED S84F 4K Samsung Vision AI Smart TV",799.99,799.99,4.8,20000,Best Buy,39,Free delivery by Tue,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:3457167640487202769,productid:8215058588851095201,headlineOfferDocid:2407004537175573321,imageDocid:1494484208097515854,rds:PC_6085232505787610214|PROD_PC_6085232505787610214,gpcid:6085232505787610214,mid:576462865555238279,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSTG3xCBToxPvJgZ35L-4WeNQa6OjHC-FF8u0aSezeIrpXIkava52rAqHcoa2o2qaad5yswEtg8YgOONf3iaW4C2DSeC7JCSaom3DIriqU
television,Samsung S90H 4K OLED Vision AI Smart TV,1597.99,1597.99,4.8,5760,Abt Electronics & Appliances,40,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:6828524086792484865,productid:5268810237720309617,headlineOfferDocid:2549435488493824070,imageDocid:10329819952303386656,rds:PC_4861879186859423606|PROD_PC_4861879186859423606,gpcid:4861879186859423606,mid:576462885791994180,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTcDg0hEQvDup6ZY-OJggulcHvhaJR81EZ0YPGiDSUJBXcQ3FRARPgoPtEXYkVDdig91KuPk6hQwgXPfHj6YokhyNUp69UOPrHAporAO0FbL0f6UpzjOaHH
television,"Philips 60"" Inch Class Qled 4k Uhd (2160p) Google Smart Tv Hdr10",329.95,329.95,5.0,5620,eBay - renleys,1,Free delivery by Fri,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:595894874758369499,headlineOfferDocid:595894874758369499,imageDocid:10214068074100874656,rds:PC_5358013871060802486|PROD_PC_5358013871060802486,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS95Cef9Lh7fc1snluLXNPjWqNGXmEwb3OvKPG6WTlX2opjt6a_P7lmr3G3542EJnMm0NkYXwuzV7ITdSO_oMZ1EZbgRXjKZN_2_vLwq700SeI_MgjvHnqs
television,Vizio 32” Class Hd 720p Led Smart Tv (vhd32m-08),149.99,149.99,2.0,16000,eBay,2,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:8425341365644366506,headlineOfferDocid:8425341365644366506,imageDocid:15865563387247239014,rds:PC_3557674368424023788|PROD_PC_3557674368424023788,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS3NIjZcut_UhJrU6wJ5fdP42ndf0n_2PdC97P7P1Bm9A7lLdZeOZOztYD0AweQWTTHbychiKE1cZpNGWVycqzVC53R5TFhM3BuZOCunxJ2P-LredmfQ8w7
television,Insignia Class F50 Series LED 4K UHD Smart Fire TV,659.88,659.88,3.4,79000,eBay - d1stopshopla,3,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:3571032728952161471,productid:18082159217979570383,headlineOfferDocid:393101252073822453,imageDocid:5079989887604930322,rds:PC_14627155168275085036|PROD_PC_14627155168275085036,gpcid:14627155168275085036,mid:576462498302775998,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTMXV2e3rlo3ZTLp3GThhmrDf-utI6RlmTG8kiS4ZWAQVFm-he8Ty8m93T_Xjh91Ioa26xY6QybAI6FKADnGfBGIBMbe5pkZqNXyazxm5trFf5y_wh3L4g_Xg
television,LG 65UA75006LA 165.1 cm 4K Ultra HD Smart TV Wi-Fi Black,687.0,687.0,5.0,840,DirectDial,4,Unknown,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:11831399954465648812,productid:8760120933784683175,headlineOfferDocid:938955141131249378,imageDocid:11736582513067638533,rds:PC_802870640100765004|PROD_PC_802870640100765004,gpcid:91176992301322574,mid:576462833039953798,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSV50WRJgsC0puHFfqIi9vW15p6lmdLU-nWh_rAya-Mgb93FI91T4EMl7pbGHgGPdZruh32cY8zA8w8L4otYtY6i15GU67nomk0inuW4yWiPt1QcfNNeiZS8Q
television,LG 50'' UM340E Series Professional TV for Education,324.95,324.95,4.32,6100,GovConnection,5,Unknown,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:8116209032245957407,headlineOfferDocid:8116209032245957407,imageDocid:16558459219137819105,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQsv9zS3fqzpmrMCUBTXYLCksP7PBGFqHdJ0-iORumSxuFwFkFOVeyXVyg94HGp8ckYv4uiUud1ZxZxk7LqV6JkueMRsvi8DWY7oQCnsI341ZQILRd-b3l1KQ
television,Hiro Roku Tv 720p Hd Smart Tv Led Roku Tv And Dolby Audio For,162.4,162.4,4.32,16000,eBay,6,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:5332874456425918088,headlineOfferDocid:5332874456425918088,imageDocid:17377122503605685549,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRAHPbntn2B_LUjz8Q7A9pzV-FG4ZcmtMMbngG7OPnHy6a4FraL8WA4QalrHUGQit829JNkVTysW_0dgfZ4qX6sVe0lS04lHBAsLMhhROC4n2pu_KLw7zqFvQ
television,Tcl Q Series Qled 4K UHD HDR Smart Google TV,698.0,698.0,4.0,9860,Walmart,7,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:7987371331033304271,productid:13344738780783515466,headlineOfferDocid:6119393866682062531,imageDocid:14158693736417325697,rds:PC_614154114151748301|PROD_PC_614154114151748301,gpcid:16615110249752142415,mid:576462563264640330,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSLy3lq6Gcg1Q5qZlCcNuaT6vqt4HiyfmbXoxIZOwZmTj-tK6GatjtmSaIhwinAXFKquq3U0j3vaR44qxb4uxshUQUFPOoYyw
television,LG B5 Series 4K Ultra HD OLED AI Smart TV,1459.7,1459.7,4.0,48000,mcgrocer.com,8,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:13898215755629895740,productid:16547431065214064869,headlineOfferDocid:16396949440170677871,imageDocid:8490377394699965397,rds:PC_2975984253917521676|PROD_PC_2975984253917521676,gpcid:2975984253917521676,mid:576462563308448976,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRjz8JhxLmHHJ3RBrdYYdFOu40XIurkiPpJJaU81SEs820O0zsVaI1-9CfFTlpzys-SVv4ddnphzr3PycJqYiDAeRpCTO6AerSef4Z4MeEj3_hAVGZ4ng3b
television,TCL Class Q3K Series 1080P FHD QLED Smart TV,139.99,139.99,3.1,8220,TCL US,9,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:12952150048061418663,productid:476725754863369297,headlineOfferDocid:2259643656307067635,imageDocid:17298242975002372969,rds:PC_294272391583140065|PROD_PC_294272391583140065,gpcid:294272391583140065,mid:576462834871709101,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSMogR4E1KiSodmmVRVBoxI2luxJBRG-DFkNUrmyHAx-5MTmFR1T7xaRjVzZynleVjshk-YUmP7GN6WwINyENZhb7ToEPHOBa_62o7XNjiwWkRqK_HQii9u
television,LG B5 Series 4K Ultra HD OLED AI Smart TV,1176.73,1176.73,4.0,48000,mcgrocer.com,10,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:13898215755629895740,productid:16547431065214064869,headlineOfferDocid:178404592103995608,imageDocid:8490377394699965397,rds:PC_2975984253917521676|PROD_PC_2975984253917521676,gpcid:2975984253917521676,mid:576462563308448976,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRjz8JhxLmHHJ3RBrdYYdFOu40XIurkiPpJJaU81SEs820O0zsVaI1-9CfFTlpzys-SVv4ddnphzr3PycJqYiDAeRpCTO6AerSef4Z4MeEj3_hAVGZ4ng3b
television,Hisense Class U8 Series 4K Mini-LED QLED UHD Smart Google TV,1399.99,1399.99,5.0,6850,Electronic Express,11,Unknown,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:17701883258150558358,productid:11137726280282770169,headlineOfferDocid:11002470103730406691,imageDocid:3244730013517165753,rds:PC_2217992554615707507|PROD_PC_2217992554615707507,gpcid:2217992554615707507,mid:576462892397626597,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSnmE5Jq-wYu50gMlgr4ATvJfiLoKKYDJsEb-QZzM8tBMipRLiDcGorO9db8amnnPt_AX2vMqNwZ_jMBMsm6Rw5wpPwPRbnzpA1ERpUGKFG
television,LG 77- C6H Series OLED TV,269.99,269.99,4.32,6100,mynavyexchange.com,12,Free delivery by Fri,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:8480078455156134747,headlineOfferDocid:8480078455156134747,imageDocid:173203096443251,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSP-a03OmbIAF31JZ8X6LYMBBIIl1t5B7-LbU9e80Bii_CW7TXJXCTr-iAUn-qxoq_n4eTbmMV3m9o4X_M7ZdcXeuLiLZvk
television,"Vizio 75"" Inch Mini Led Quantum 4k Qled Hdr Big Screen Home Theatre",598.98,598.98,4.32,5620,eBay - renleys,13,Free delivery by Fri,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:16939170880269620291,headlineOfferDocid:16939170880269620291,imageDocid:10463882787393252835,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRrFGX2ctkSv-aV0ZwVs3DCmcAeW-UvUpMzfmG-_e2gO5sOPQ8tB7pwM5lU9_73Ng6LGwxphPK2roiRhokOktM1Mwx-p-kvOobDR8_CtE8J7ZG9oE7ngrR7iQ
television,LG OLED65C56LB OLED evo 4K Ultra HD Smart TV,2335.13,2335.13,5.0,190000,mcgrocer.com,14,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:6640840719676951284,productid:1049939959138371803,headlineOfferDocid:1423300176152088983,imageDocid:13518064872816579446,rds:PC_7436712684315942420|PROD_PC_7436712684315942420,gpcid:9347763780595930914,mid:576462846051323930,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQCSmZKXdK7NZi9rO2lXmDzyJozYG76Hu9SRgCO9Tuf9ThhGJJZBLuR4elz1uo0r1ReKuqZ5ja1uYyokGqzP1Ix7kj6N9lOCpsw9R2Wt6uyAWYqIwVPiyddow
television,"Lg 65"" Class C5 Series Oled Evo Ai Smart Tv",2217.99,2217.99,4.32,6100,eBay - haniretailstore,15,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:7833905321623584414,headlineOfferDocid:7833905321623584414,imageDocid:5586945134101528031,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSU_LLlFlhEpFekOSUJJ46kq-CQ-FeYrWWbNL6yYpTgtqo9kLHFf2Xk0inwhDwI0MPFabZei50yHucYTIgJ5yfPQLGKj-ItOq6jiXvlToUpEVK2PpJUPWXZ
television,Onn 32 in 1080p FHD Building Block Smart Roku TV tvbb,118.0,118.0,3.9,40000,Walmart,19,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:8050211230684361903,productid:9051183804564330262,headlineOfferDocid:1880238407880827193,imageDocid:2637331527851400500,rds:PC_8039718564178693838|PROD_PC_8039718564178693838,gpcid:8039718564178693838,mid:576462867650547496,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRPYo2Sa_P0tFkukTDB3byv_3WPCn0OmNIf0-3zhhz-9je45YZo6SQyXpHOm-b32_0I4z1J-KDOEM8Tez1jKfacw50NTdAEw5SX3cG-YpS04Q02YxkazBHPJA
television,TV,103.0,103.0,4.32,6100,mercari.com,20,Unknown,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:3884031307075204385,headlineOfferDocid:3884031307075204385,imageDocid:4595970674848672005,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS5-yTN9OB8tqQu0610d8C2AYm_jrt5pxsYIs0E6kszPIID8NCzOZCdT8lpwbQMzHQdKYJ1ssSl83tVfCYNZ36MIdmJdQiV8w
television,Insignia Class F40 Series LED FHD Smart Fire TV,89.99,89.99,2.9,19000,Best Buy,21,Free delivery by Mon,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:16269718267922094512,productid:5772389910208001539,headlineOfferDocid:9129242315202455133,imageDocid:11111783842809063821,rds:CID_16269718267922094512|PROD_CID_16269718267922094512,gpcid:10271421295329483987,mid:576462524667257282,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS9KQpM4TH24X2hUUryghmvi37HGnF1LYALGSGnkoVR4BRgo6CIw5KybPGmiiCyLKG93Gz9nu85S-pfTZOyavDq8qbf2BUslalq9oA3V2s
television,Onn Fresco Art Gallery 4K UHD Google TV with Gemini Frame and Mounting Kit,598.0,598.0,2.6,620,Walmart,22,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:18317765497703305314,productid:9509566908560189300,headlineOfferDocid:5626296764780409492,imageDocid:11887326989084013105,rds:PC_12419691975983172444|PROD_PC_12419691975983172444,gpcid:12419691975983172444,mid:576462891323658304,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQpJ0ptQcuYkMpqeZH2Rx-wT1npzUHwQSwHI7wiqwShyfKtUogR4ctB-KYc5Q6XLBnYhFjTHvwm6HsVHiSzB3NX7f_RlsQZaSfUI8Mz-UM0VIZNT8qzrScfGA
television,tv flat screen,42.0,42.0,4.32,6100,mercari.com,23,Unknown,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:6054947431304097039,headlineOfferDocid:6054947431304097039,imageDocid:10643752954968605022,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTSvzLgq1qoP8gKzMeVINJ6A8J0DmvHUFtKdhMGqWyT6qiuyeiT8BQZi8HK-v3dBoT7coyvUxAe1ZihPw2E1V_HqSq0ITK3UA
television,TCL Class Q3K Series 1080P FHD QLED Smart TV,179.99,179.99,3.1,8220,Macy's,24,Free delivery by Fri,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:12952150048061418663,productid:476725754863369297,headlineOfferDocid:17857038851593731096,imageDocid:17298242975002372969,rds:PC_294272391583140065|PROD_PC_294272391583140065,gpcid:294272391583140065,mid:576462834871709101,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSMogR4E1KiSodmmVRVBoxI2luxJBRG-DFkNUrmyHAx-5MTmFR1T7xaRjVzZynleVjshk-YUmP7GN6WwINyENZhb7ToEPHOBa_62o7XNjiwWkRqK_HQii9u
television,Onn Fresco Art Gallery 4K UHD Google TV with Gemini Frame and Mounting Kit,598.0,598.0,2.6,620,Walmart,25,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:18317765497703305314,productid:9509566908560189300,headlineOfferDocid:14999879781902478029,imageDocid:11887326989084013105,rds:PC_12419691975983172444|PROD_PC_12419691975983172444,gpcid:12419691975983172444,mid:576462891323658304,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQpJ0ptQcuYkMpqeZH2Rx-wT1npzUHwQSwHI7wiqwShyfKtUogR4ctB-KYc5Q6XLBnYhFjTHvwm6HsVHiSzB3NX7f_RlsQZaSfUI8Mz-UM0VIZNT8qzrScfGA
television,TV,114.0,114.0,4.32,6100,mercari.com,26,Unknown,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:9879868235640377412,headlineOfferDocid:9879868235640377412,imageDocid:17032301884953672288,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSqCdHer5MUBMfFOFfo-JZ9cb99_vQkHCurZ1D1091CRjjSEfNx8CsHUwOvhZtpphRLMGZOp19UqO0FGAy8dwZlgr0fr1FI
television,Roku Select Series 4K QLED Smart TV,699.99,699.99,5.0,21000,Walmart,27,Free delivery,"https://www.google.com/search?ibp=oshop&q=television&prds=catalogid:2423617156920730723,productid:8733594790945086401,headlineOfferDocid:7280018092444528414,imageDocid:1967277014874008818,rds:PC_11575430840247147007|PROD_PC_11575430840247147007,gpcid:11575430840247147007,mid:576462887237479089,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQWHOYqyARRJShS3WdYRrHosgFYWu1tyj0QRcblIui7Ob2idJdOU5BUmgxqLx3VU0NITI3xU4-Ulx4hbaNQD_GgVjK4NbFT6Yup8jUb0tqRaFvgErv7iTCX
television,Tv,187.0,187.0,4.32,6100,Poshmark,28,Unknown,"https://www.google.com/search?ibp=oshop&q=television&prds=productid:556943908288031603,headlineOfferDocid:556943908288031603,imageDocid:887480479209115006,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQRo3Lew-cA842R5ytXQbmSSK3b97ivjfhm-ojNd4GE9vIpCS5zKNAndRzmzFIoXzY-XrmFGdbQh88Lyn6YhrmJOzg2YE6Qhg
